taz,parkingType,pricingModel,chargingPointType,numStalls,feeInCents,reservedFor
2646,Workplace,Block,NoCharger,1000000,0,Any
2647,Public,Block,NoCharger,1000000,0,Any
2647,Residential,Block,NoCharger,1000000,0,Any
2647,Workplace,Block,NoCharger,1000000,0,Any
2648,Public,Block,NoCharger,1000000,0,Any
2648,Residential,Block,NoCharger,1000000,0,Any
2648,Workplace,Block,NoCharger,1000000,0,Any
2649,Public,Block,NoCharger,1000000,0,Any
2649,Residential,Block,NoCharger,1000000,0,Any
2649,Workplace,Block,NoCharger,1000000,0,Any
2650,Public,Block,NoCharger,1000000,0,Any
2650,Residential,Block,NoCharger,1000000,0,Any
2650,Workplace,Block,NoCharger,1000000,0,Any
2651,Public,Block,NoCharger,1000000,0,Any
2651,Residential,Block,NoCharger,1000000,0,Any
2651,Workplace,Block,NoCharger,1000000,0,Any
2652,Public,Block,NoCharger,1000000,0,Any
2652,Residential,Block,NoCharger,1000000,0,Any
2652,Workplace,Block,NoCharger,1000000,0,Any
2653,Public,Block,NoCharger,1000000,0,Any
2653,Residential,Block,NoCharger,1000000,0,Any
2653,Workplace,Block,NoCharger,1000000,0,Any
2654,Public,Block,NoCharger,1000000,0,Any
2654,Residential,Block,NoCharger,1000000,0,Any
2654,Workplace,Block,NoCharger,1000000,0,Any
2655,Public,Block,NoCharger,1000000,0,Any
2655,Residential,Block,NoCharger,1000000,0,Any
2655,Workplace,Block,NoCharger,1000000,0,Any
2656,Public,Block,NoCharger,1000000,0,Any
2656,Residential,Block,NoCharger,1000000,0,Any
2656,Workplace,Block,NoCharger,1000000,0,Any
2657,Public,Block,NoCharger,1000000,0,Any
2657,Residential,Block,NoCharger,1000000,0,Any
2657,Workplace,Block,NoCharger,1000000,0,Any
2658,Public,Block,NoCharger,1000000,0,Any
2658,Residential,Block,NoCharger,1000000,0,Any
2658,Workplace,Block,NoCharger,1000000,0,Any
2659,Public,Block,NoCharger,1000000,0,Any
2659,Residential,Block,NoCharger,1000000,0,Any
2659,Workplace,Block,NoCharger,1000000,0,Any
2660,Public,Block,NoCharger,1000000,0,Any
2660,Residential,Block,NoCharger,1000000,0,Any
2660,Workplace,Block,NoCharger,1000000,0,Any
2661,Public,Block,NoCharger,1000000,0,Any
2661,Residential,Block,NoCharger,1000000,0,Any
2661,Workplace,Block,NoCharger,1000000,0,Any
2662,Public,Block,NoCharger,1000000,0,Any
2662,Residential,Block,NoCharger,1000000,0,Any
2662,Workplace,Block,NoCharger,1000000,0,Any
2663,Public,Block,NoCharger,1000000,0,Any
2663,Residential,Block,NoCharger,1000000,0,Any
2663,Workplace,Block,NoCharger,1000000,0,Any
2664,Public,Block,NoCharger,1000000,0,Any
2664,Residential,Block,NoCharger,1000000,0,Any
2664,Workplace,Block,NoCharger,1000000,0,Any
2665,Public,Block,NoCharger,1000000,0,Any
2665,Residential,Block,NoCharger,1000000,0,Any
2665,Workplace,Block,NoCharger,1000000,0,Any
2666,Public,Block,NoCharger,1000000,0,Any
2666,Residential,Block,NoCharger,1000000,0,Any
2666,Workplace,Block,NoCharger,1000000,0,Any
2667,Public,Block,NoCharger,1000000,0,Any
2667,Residential,Block,NoCharger,1000000,0,Any
2667,Workplace,Block,NoCharger,1000000,0,Any
2668,Public,Block,NoCharger,1000000,0,Any
2668,Residential,Block,NoCharger,1000000,0,Any
2668,Workplace,Block,NoCharger,1000000,0,Any
2669,Public,Block,NoCharger,1000000,0,Any
2669,Residential,Block,NoCharger,1000000,0,Any
2669,Workplace,Block,NoCharger,1000000,0,Any
2670,Public,Block,NoCharger,1000000,0,Any
2670,Residential,Block,NoCharger,1000000,0,Any
2670,Workplace,Block,NoCharger,1000000,0,Any
2671,Public,Block,NoCharger,1000000,0,Any
2671,Residential,Block,NoCharger,1000000,0,Any
2671,Workplace,Block,NoCharger,1000000,0,Any
2672,Public,Block,NoCharger,1000000,0,Any
2672,Residential,Block,NoCharger,1000000,0,Any
2672,Workplace,Block,NoCharger,1000000,0,Any
2673,Public,Block,NoCharger,1000000,0,Any
2673,Residential,Block,NoCharger,1000000,0,Any
2673,Workplace,Block,NoCharger,1000000,0,Any
2674,Public,Block,NoCharger,1000000,0,Any
2674,Residential,Block,NoCharger,1000000,0,Any
2674,Workplace,Block,NoCharger,1000000,0,Any
2675,Public,Block,NoCharger,1000000,0,Any
2675,Residential,Block,NoCharger,1000000,0,Any
2675,Workplace,Block,NoCharger,1000000,0,Any
2676,Public,Block,NoCharger,1000000,0,Any
2676,Residential,Block,NoCharger,1000000,0,Any
2676,Workplace,Block,NoCharger,1000000,0,Any
2677,Public,Block,NoCharger,1000000,0,Any
2677,Residential,Block,NoCharger,1000000,0,Any
2677,Workplace,Block,NoCharger,1000000,0,Any
2678,Public,Block,NoCharger,1000000,0,Any
2678,Residential,Block,NoCharger,1000000,0,Any
2678,Workplace,Block,NoCharger,1000000,0,Any
2679,Public,Block,NoCharger,1000000,0,Any
2679,Residential,Block,NoCharger,1000000,0,Any
2679,Workplace,Block,NoCharger,1000000,0,Any
2680,Public,Block,NoCharger,1000000,0,Any
2680,Residential,Block,NoCharger,1000000,0,Any
2680,Workplace,Block,NoCharger,1000000,0,Any
2681,Public,Block,NoCharger,1000000,0,Any
2681,Residential,Block,NoCharger,1000000,0,Any
2681,Workplace,Block,NoCharger,1000000,0,Any
2682,Public,Block,NoCharger,1000000,0,Any
2682,Residential,Block,NoCharger,1000000,0,Any
2682,Workplace,Block,NoCharger,1000000,0,Any
2683,Public,Block,NoCharger,1000000,0,Any
2683,Residential,Block,NoCharger,1000000,0,Any
2683,Workplace,Block,NoCharger,1000000,0,Any
2684,Public,Block,NoCharger,1000000,0,Any
2684,Residential,Block,NoCharger,1000000,0,Any
2684,Workplace,Block,NoCharger,1000000,0,Any
2685,Public,Block,NoCharger,1000000,0,Any
2685,Residential,Block,NoCharger,1000000,0,Any
2685,Workplace,Block,NoCharger,1000000,0,Any
2686,Public,Block,NoCharger,1000000,0,Any
2686,Residential,Block,NoCharger,1000000,0,Any
2686,Workplace,Block,NoCharger,1000000,0,Any
2687,Public,Block,NoCharger,1000000,0,Any
2687,Residential,Block,NoCharger,1000000,0,Any
2687,Workplace,Block,NoCharger,1000000,0,Any
2688,Public,Block,NoCharger,1000000,0,Any
2688,Residential,Block,NoCharger,1000000,0,Any
2688,Workplace,Block,NoCharger,1000000,0,Any
2689,Public,Block,NoCharger,1000000,0,Any
2689,Residential,Block,NoCharger,1000000,0,Any
2689,Workplace,Block,NoCharger,1000000,0,Any
2690,Public,Block,NoCharger,1000000,0,Any
2690,Residential,Block,NoCharger,1000000,0,Any
2690,Workplace,Block,NoCharger,1000000,0,Any
2691,Public,Block,NoCharger,1000000,0,Any
2691,Residential,Block,NoCharger,1000000,0,Any
2691,Workplace,Block,NoCharger,1000000,0,Any
2692,Public,Block,NoCharger,1000000,0,Any
2692,Residential,Block,NoCharger,1000000,0,Any
2692,Workplace,Block,NoCharger,1000000,0,Any
2693,Public,Block,NoCharger,1000000,0,Any
2693,Residential,Block,NoCharger,1000000,0,Any
2693,Workplace,Block,NoCharger,1000000,0,Any
2694,Public,Block,NoCharger,1000000,0,Any
2694,Residential,Block,NoCharger,1000000,0,Any
2694,Workplace,Block,NoCharger,1000000,0,Any
2695,Public,Block,NoCharger,1000000,0,Any
2695,Residential,Block,NoCharger,1000000,0,Any
2695,Workplace,Block,NoCharger,1000000,0,Any
2696,Public,Block,NoCharger,1000000,0,Any
2696,Residential,Block,NoCharger,1000000,0,Any
2696,Workplace,Block,NoCharger,1000000,0,Any
2697,Public,Block,NoCharger,1000000,0,Any
2697,Residential,Block,NoCharger,1000000,0,Any
2697,Workplace,Block,NoCharger,1000000,0,Any
2698,Public,Block,NoCharger,1000000,0,Any
2698,Residential,Block,NoCharger,1000000,0,Any
2698,Workplace,Block,NoCharger,1000000,0,Any
2699,Public,Block,NoCharger,1000000,0,Any
2699,Residential,Block,NoCharger,1000000,0,Any
2699,Workplace,Block,NoCharger,1000000,0,Any
2700,Public,Block,NoCharger,1000000,0,Any
2700,Residential,Block,NoCharger,1000000,0,Any
2700,Workplace,Block,NoCharger,1000000,0,Any
2701,Public,Block,NoCharger,1000000,0,Any
2701,Residential,Block,NoCharger,1000000,0,Any
2701,Workplace,Block,NoCharger,1000000,0,Any
2702,Public,Block,NoCharger,1000000,0,Any
2702,Residential,Block,NoCharger,1000000,0,Any
2702,Workplace,Block,NoCharger,1000000,0,Any
2703,Public,Block,NoCharger,1000000,0,Any
2703,Residential,Block,NoCharger,1000000,0,Any
2703,Workplace,Block,NoCharger,1000000,0,Any
2704,Public,Block,NoCharger,1000000,0,Any
2704,Residential,Block,NoCharger,1000000,0,Any
2704,Workplace,Block,NoCharger,1000000,0,Any
2705,Public,Block,NoCharger,1000000,0,Any
2705,Residential,Block,NoCharger,1000000,0,Any
2705,Workplace,Block,NoCharger,1000000,0,Any
2706,Public,Block,NoCharger,1000000,0,Any
2706,Residential,Block,NoCharger,1000000,0,Any
2706,Workplace,Block,NoCharger,1000000,0,Any
2707,Public,Block,NoCharger,1000000,0,Any
2707,Residential,Block,NoCharger,1000000,0,Any
2707,Workplace,Block,NoCharger,1000000,0,Any
2708,Public,Block,NoCharger,1000000,0,Any
2708,Residential,Block,NoCharger,1000000,0,Any
2708,Workplace,Block,NoCharger,1000000,0,Any
2709,Public,Block,NoCharger,1000000,0,Any
2709,Residential,Block,NoCharger,1000000,0,Any
2709,Workplace,Block,NoCharger,1000000,0,Any
2710,Public,Block,NoCharger,1000000,0,Any
2710,Residential,Block,NoCharger,1000000,0,Any
2710,Workplace,Block,NoCharger,1000000,0,Any
2711,Public,Block,NoCharger,1000000,0,Any
2711,Residential,Block,NoCharger,1000000,0,Any
2711,Workplace,Block,NoCharger,1000000,0,Any
2712,Public,Block,NoCharger,1000000,0,Any
2712,Residential,Block,NoCharger,1000000,0,Any
2712,Workplace,Block,NoCharger,1000000,0,Any
2713,Public,Block,NoCharger,1000000,0,Any
2713,Residential,Block,NoCharger,1000000,0,Any
2713,Workplace,Block,NoCharger,1000000,0,Any
2714,Public,Block,NoCharger,1000000,0,Any
2714,Residential,Block,NoCharger,1000000,0,Any
2714,Workplace,Block,NoCharger,1000000,0,Any
2715,Public,Block,NoCharger,1000000,0,Any
2715,Residential,Block,NoCharger,1000000,0,Any
2715,Workplace,Block,NoCharger,1000000,0,Any
2716,Public,Block,NoCharger,1000000,0,Any
2716,Residential,Block,NoCharger,1000000,0,Any
2716,Workplace,Block,NoCharger,1000000,0,Any
2717,Public,Block,NoCharger,1000000,0,Any
2717,Residential,Block,NoCharger,1000000,0,Any
2717,Workplace,Block,NoCharger,1000000,0,Any
2718,Public,Block,NoCharger,1000000,0,Any
2718,Residential,Block,NoCharger,1000000,0,Any
2718,Workplace,Block,NoCharger,1000000,0,Any
2719,Public,Block,NoCharger,1000000,0,Any
2719,Residential,Block,NoCharger,1000000,0,Any
2719,Workplace,Block,NoCharger,1000000,0,Any
2720,Public,Block,NoCharger,1000000,0,Any
2720,Residential,Block,NoCharger,1000000,0,Any
2720,Workplace,Block,NoCharger,1000000,0,Any
2721,Public,Block,NoCharger,1000000,0,Any
2721,Residential,Block,NoCharger,1000000,0,Any
2721,Workplace,Block,NoCharger,1000000,0,Any
2722,Public,Block,NoCharger,1000000,0,Any
2722,Residential,Block,NoCharger,1000000,0,Any
2722,Workplace,Block,NoCharger,1000000,0,Any
2723,Public,Block,NoCharger,1000000,0,Any
2723,Residential,Block,NoCharger,1000000,0,Any
2723,Workplace,Block,NoCharger,1000000,0,Any
2724,Public,Block,NoCharger,1000000,0,Any
2724,Residential,Block,NoCharger,1000000,0,Any
2724,Workplace,Block,NoCharger,1000000,0,Any
2725,Public,Block,NoCharger,1000000,0,Any
2725,Residential,Block,NoCharger,1000000,0,Any
2725,Workplace,Block,NoCharger,1000000,0,Any
2726,Public,Block,NoCharger,1000000,0,Any
2726,Residential,Block,NoCharger,1000000,0,Any
2726,Workplace,Block,NoCharger,1000000,0,Any
2727,Public,Block,NoCharger,1000000,0,Any
2727,Residential,Block,NoCharger,1000000,0,Any
2727,Workplace,Block,NoCharger,1000000,0,Any
2728,Public,Block,NoCharger,1000000,0,Any
2728,Residential,Block,NoCharger,1000000,0,Any
2728,Workplace,Block,NoCharger,1000000,0,Any
2729,Public,Block,NoCharger,1000000,0,Any
2729,Residential,Block,NoCharger,1000000,0,Any
2729,Workplace,Block,NoCharger,1000000,0,Any
2730,Public,Block,NoCharger,1000000,0,Any
2730,Residential,Block,NoCharger,1000000,0,Any
2730,Workplace,Block,NoCharger,1000000,0,Any
2731,Public,Block,NoCharger,1000000,0,Any
2731,Residential,Block,NoCharger,1000000,0,Any
2731,Workplace,Block,NoCharger,1000000,0,Any
2732,Public,Block,NoCharger,1000000,0,Any
2732,Residential,Block,NoCharger,1000000,0,Any
2732,Workplace,Block,NoCharger,1000000,0,Any
2733,Public,Block,NoCharger,1000000,0,Any
2733,Residential,Block,NoCharger,1000000,0,Any
2733,Workplace,Block,NoCharger,1000000,0,Any
2734,Public,Block,NoCharger,1000000,0,Any
2734,Residential,Block,NoCharger,1000000,0,Any
2734,Workplace,Block,NoCharger,1000000,0,Any
2735,Public,Block,NoCharger,1000000,0,Any
2735,Residential,Block,NoCharger,1000000,0,Any
2735,Workplace,Block,NoCharger,1000000,0,Any
2736,Public,Block,NoCharger,1000000,0,Any
2736,Residential,Block,NoCharger,1000000,0,Any
2736,Workplace,Block,NoCharger,1000000,0,Any
2737,Public,Block,NoCharger,1000000,0,Any
2737,Residential,Block,NoCharger,1000000,0,Any
2737,Workplace,Block,NoCharger,1000000,0,Any
2738,Public,Block,NoCharger,1000000,0,Any
2738,Residential,Block,NoCharger,1000000,0,Any
2738,Workplace,Block,NoCharger,1000000,0,Any
2739,Public,Block,NoCharger,1000000,0,Any
2739,Residential,Block,NoCharger,1000000,0,Any
2739,Workplace,Block,NoCharger,1000000,0,Any
2740,Public,Block,NoCharger,1000000,0,Any
2740,Residential,Block,NoCharger,1000000,0,Any
2740,Workplace,Block,NoCharger,1000000,0,Any
2741,Public,Block,NoCharger,1000000,0,Any
2741,Residential,Block,NoCharger,1000000,0,Any
2741,Workplace,Block,NoCharger,1000000,0,Any
2742,Public,Block,NoCharger,1000000,0,Any
2742,Residential,Block,NoCharger,1000000,0,Any
2742,Workplace,Block,NoCharger,1000000,0,Any
2743,Public,Block,NoCharger,1000000,0,Any
2743,Residential,Block,NoCharger,1000000,0,Any
2743,Workplace,Block,NoCharger,1000000,0,Any
2744,Public,Block,NoCharger,1000000,0,Any
2744,Residential,Block,NoCharger,1000000,0,Any
2744,Workplace,Block,NoCharger,1000000,0,Any
2745,Public,Block,NoCharger,1000000,0,Any
2745,Residential,Block,NoCharger,1000000,0,Any
2745,Workplace,Block,NoCharger,1000000,0,Any
2746,Public,Block,NoCharger,1000000,0,Any
2746,Residential,Block,NoCharger,1000000,0,Any
2746,Workplace,Block,NoCharger,1000000,0,Any
2747,Public,Block,NoCharger,1000000,0,Any
2747,Residential,Block,NoCharger,1000000,0,Any
2747,Workplace,Block,NoCharger,1000000,0,Any
2748,Public,Block,NoCharger,1000000,0,Any
2748,Residential,Block,NoCharger,1000000,0,Any
2748,Workplace,Block,NoCharger,1000000,0,Any
2749,Public,Block,NoCharger,1000000,0,Any
2749,Residential,Block,NoCharger,1000000,0,Any
2749,Workplace,Block,NoCharger,1000000,0,Any
2750,Public,Block,NoCharger,1000000,0,Any
2750,Residential,Block,NoCharger,1000000,0,Any
2750,Workplace,Block,NoCharger,1000000,0,Any
2751,Public,Block,NoCharger,1000000,0,Any
2751,Residential,Block,NoCharger,1000000,0,Any
2751,Workplace,Block,NoCharger,1000000,0,Any
2752,Public,Block,NoCharger,1000000,0,Any
2752,Residential,Block,NoCharger,1000000,0,Any
2752,Workplace,Block,NoCharger,1000000,0,Any
2753,Public,Block,NoCharger,1000000,0,Any
2753,Residential,Block,NoCharger,1000000,0,Any
2753,Workplace,Block,NoCharger,1000000,0,Any
2754,Public,Block,NoCharger,1000000,0,Any
2754,Residential,Block,NoCharger,1000000,0,Any
2754,Workplace,Block,NoCharger,1000000,0,Any
2755,Public,Block,NoCharger,1000000,0,Any
2755,Residential,Block,NoCharger,1000000,0,Any
2755,Workplace,Block,NoCharger,1000000,0,Any
2756,Public,Block,NoCharger,1000000,0,Any
2756,Residential,Block,NoCharger,1000000,0,Any
2756,Workplace,Block,NoCharger,1000000,0,Any
2757,Public,Block,NoCharger,1000000,0,Any
2757,Residential,Block,NoCharger,1000000,0,Any
2757,Workplace,Block,NoCharger,1000000,0,Any
2758,Public,Block,NoCharger,1000000,0,Any
2758,Residential,Block,NoCharger,1000000,0,Any
2758,Workplace,Block,NoCharger,1000000,0,Any
2759,Public,Block,NoCharger,1000000,0,Any
2759,Residential,Block,NoCharger,1000000,0,Any
2759,Workplace,Block,NoCharger,1000000,0,Any
2760,Public,Block,NoCharger,1000000,0,Any
2760,Residential,Block,NoCharger,1000000,0,Any
2760,Workplace,Block,NoCharger,1000000,0,Any
2761,Public,Block,NoCharger,1000000,0,Any
2761,Residential,Block,NoCharger,1000000,0,Any
2761,Workplace,Block,NoCharger,1000000,0,Any
2762,Public,Block,NoCharger,1000000,0,Any
2762,Residential,Block,NoCharger,1000000,0,Any
2762,Workplace,Block,NoCharger,1000000,0,Any
2763,Public,Block,NoCharger,1000000,0,Any
2763,Residential,Block,NoCharger,1000000,0,Any
2763,Workplace,Block,NoCharger,1000000,0,Any
2764,Public,Block,NoCharger,1000000,0,Any
2764,Residential,Block,NoCharger,1000000,0,Any
2764,Workplace,Block,NoCharger,1000000,0,Any
2765,Public,Block,NoCharger,1000000,0,Any
2765,Residential,Block,NoCharger,1000000,0,Any
2765,Workplace,Block,NoCharger,1000000,0,Any
2766,Public,Block,NoCharger,1000000,0,Any
2766,Residential,Block,NoCharger,1000000,0,Any
2766,Workplace,Block,NoCharger,1000000,0,Any
2767,Public,Block,NoCharger,1000000,0,Any
2767,Residential,Block,NoCharger,1000000,0,Any
2767,Workplace,Block,NoCharger,1000000,0,Any
2768,Public,Block,NoCharger,1000000,0,Any
2768,Residential,Block,NoCharger,1000000,0,Any
2768,Workplace,Block,NoCharger,1000000,0,Any
2769,Public,Block,NoCharger,1000000,0,Any
2769,Residential,Block,NoCharger,1000000,0,Any
2769,Workplace,Block,NoCharger,1000000,0,Any
2770,Public,Block,NoCharger,1000000,0,Any
2770,Residential,Block,NoCharger,1000000,0,Any
2770,Workplace,Block,NoCharger,1000000,0,Any
2771,Public,Block,NoCharger,1000000,0,Any
2771,Residential,Block,NoCharger,1000000,0,Any
2771,Workplace,Block,NoCharger,1000000,0,Any
2772,Public,Block,NoCharger,1000000,0,Any
2772,Residential,Block,NoCharger,1000000,0,Any
2772,Workplace,Block,NoCharger,1000000,0,Any
2773,Public,Block,NoCharger,1000000,0,Any
2773,Residential,Block,NoCharger,1000000,0,Any
2773,Workplace,Block,NoCharger,1000000,0,Any
2774,Public,Block,NoCharger,1000000,0,Any
2774,Residential,Block,NoCharger,1000000,0,Any
2774,Workplace,Block,NoCharger,1000000,0,Any
2775,Public,Block,NoCharger,1000000,0,Any
2775,Residential,Block,NoCharger,1000000,0,Any
2775,Workplace,Block,NoCharger,1000000,0,Any
2776,Public,Block,NoCharger,1000000,0,Any
2776,Residential,Block,NoCharger,1000000,0,Any
2776,Workplace,Block,NoCharger,1000000,0,Any
2777,Public,Block,NoCharger,1000000,0,Any
2777,Residential,Block,NoCharger,1000000,0,Any
2777,Workplace,Block,NoCharger,1000000,0,Any
2778,Public,Block,NoCharger,1000000,0,Any
2778,Residential,Block,NoCharger,1000000,0,Any
2778,Workplace,Block,NoCharger,1000000,0,Any
2779,Public,Block,NoCharger,1000000,0,Any
2779,Residential,Block,NoCharger,1000000,0,Any
2779,Workplace,Block,NoCharger,1000000,0,Any
2780,Public,Block,NoCharger,1000000,0,Any
2780,Residential,Block,NoCharger,1000000,0,Any
2780,Workplace,Block,NoCharger,1000000,0,Any
2781,Public,Block,NoCharger,1000000,0,Any
2781,Residential,Block,NoCharger,1000000,0,Any
2781,Workplace,Block,NoCharger,1000000,0,Any
2782,Public,Block,NoCharger,1000000,0,Any
2782,Residential,Block,NoCharger,1000000,0,Any
2782,Workplace,Block,NoCharger,1000000,0,Any
2783,Public,Block,NoCharger,1000000,0,Any
2783,Residential,Block,NoCharger,1000000,0,Any
2783,Workplace,Block,NoCharger,1000000,0,Any
2784,Public,Block,NoCharger,1000000,0,Any
2784,Residential,Block,NoCharger,1000000,0,Any
2784,Workplace,Block,NoCharger,1000000,0,Any
2785,Public,Block,NoCharger,1000000,0,Any
2785,Residential,Block,NoCharger,1000000,0,Any
2785,Workplace,Block,NoCharger,1000000,0,Any
2786,Public,Block,NoCharger,1000000,0,Any
2786,Residential,Block,NoCharger,1000000,0,Any
2786,Workplace,Block,NoCharger,1000000,0,Any
2787,Public,Block,NoCharger,1000000,0,Any
2787,Residential,Block,NoCharger,1000000,0,Any
2787,Workplace,Block,NoCharger,1000000,0,Any
2788,Public,Block,NoCharger,1000000,0,Any
2788,Residential,Block,NoCharger,1000000,0,Any
2788,Workplace,Block,NoCharger,1000000,0,Any
2789,Public,Block,NoCharger,1000000,0,Any
2789,Residential,Block,NoCharger,1000000,0,Any
2789,Workplace,Block,NoCharger,1000000,0,Any
2790,Public,Block,NoCharger,1000000,0,Any
2790,Residential,Block,NoCharger,1000000,0,Any
2790,Workplace,Block,NoCharger,1000000,0,Any
2791,Public,Block,NoCharger,1000000,0,Any
2791,Residential,Block,NoCharger,1000000,0,Any
2791,Workplace,Block,NoCharger,1000000,0,Any
2792,Public,Block,NoCharger,1000000,0,Any
2792,Residential,Block,NoCharger,1000000,0,Any
2792,Workplace,Block,NoCharger,1000000,0,Any
2793,Public,Block,NoCharger,1000000,0,Any
2793,Residential,Block,NoCharger,1000000,0,Any
2793,Workplace,Block,NoCharger,1000000,0,Any
2794,Public,Block,NoCharger,1000000,0,Any
2794,Residential,Block,NoCharger,1000000,0,Any
2794,Workplace,Block,NoCharger,1000000,0,Any
2795,Public,Block,NoCharger,1000000,0,Any
2795,Residential,Block,NoCharger,1000000,0,Any
2795,Workplace,Block,NoCharger,1000000,0,Any
2796,Public,Block,NoCharger,1000000,0,Any
2796,Residential,Block,NoCharger,1000000,0,Any
